Headline,Redaccion,Date,Image URL,Link,Comentarios
Murió James L. Avery: ¿qué otros personajes hizo el recordado 'tío Phil'?,Redacción EC,01/01/2014 _ 15:11,https://elcomercio.pe/resizer/Yb_vCwbj2vUEWS21z6gBtAaXKtc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/FOLECQ6KNNAITKXM2T4DQJDYLQ.jpg,https://elcomercio.pe/tvmas/television/murio-james-l-avery-otros-personajes-hizo-recordado-tio-phil-282832-noticia/,"Tras el final de “El príncipe del rap”, el fallecido actor pasó por películas como “Dr. Dolittle 2” y la serie “Grey’s Anatomy”"
"""Justos y pecadores"": un repaso al 2013",Redacción EC,01/01/2014 _ 15:06,https://elcomercio.pe/resizer/weN36Ld9vnACWMiqNq_7s1joSpw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/YBNQVYK4WJA73DYW2UEVZWPH24.jpg,https://elcomercio.pe/tecnologia/actualidad/justos-pecadores-repaso-2013-375498-noticia/,"La llegada del primer Papa latinoamericano y su mensaje de humildad tocó en el alma a un mundo agobiado por guerras, economías en crisis y desigualdades sociales, pero que aún no pierde la esperanza de un mejor porvenir"
"Claudio Pizarro quiere volver a Alianza Lima, pero...",Redacción EC,01/01/2014 _ 15:00,https://elcomercio.pe/resizer/HburX2o8A_21c0sfAzYw6_U6ngw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/BF7FWHOK2RDNNM4IJYI64HPBFE.jpg,https://elcomercio.pe/deporte-total/futbol-peruano/claudio-pizarro-quiere-volver-alianza-lima-282833-noticia/,"Hay interés del ‘Bombardero’ por vincularse al club íntimo, pero su futuro inmediato está en Europa. Aquí te lo contamos"
El crowdfunding: Una útil herramienta para financiar emprendimientos,Redacción EC,01/01/2014 _ 14:48,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/economia/negocios/crowdfunding-util-herramienta-financiar-emprendimientos-282804-noticia/,"En el 2013 esta modalidad de financiamiento movió cerca de US$5.100 millones en todo el mundo. En el Perú, la empresa Kapital Zocial ha lanzado la primera plataforma de su tipo con la intención de apoyar los emprendimientos locales"
Daniel Barenboim fue ovacionado en el concierto de Año Nuevo,No hay,01/01/2014 _ 14:45,https://elcomercio.pe/resizer/b6QR5cdRUX1qaBXqrM3B-syS_Ro=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/KJERLHDT3JFBJN74I3YZ656MKE.jpg,https://elcomercio.pe/luces/musica/daniel-barenboim-ovacionado-concierto-ano-nuevo-164623-noticia/,Director de orquesta argentino rompió tradición en conocido espectáculo con un gesto en honor a la paz
"Incendios en Lima, Callao e Ica sumaron más de 40 durante las primeras horas del 2014",No hay,01/01/2014 _ 14:21,https://elcomercio.pe/resizer/60UjJUYdr3rh-OgR89sYWA7VBhc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WWYH3VFYEVGYZI2642TOZRILNE.jpg,https://elcomercio.pe/mundo/actualidad/incendios-lima-callao-e-ica-sumaron-40-primeras-horas-2014-164631-noticia/,"El más grave fue el que se registró en Santa Anita, donde se requirió la ayuda de 19 unidades de los bomberos"
"Murió James L. Avery: las escenas más recordadas del ""Tío Phil"" [VIDEOS]",Redacción EC,01/01/2014 _ 14:10,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/tvmas/television/murio-james-l-avery-escenas-recordadas-tio-phil-videos-282829-noticia/,Actor estadounidense falleció a los 68 años de edad en un hospital de Los Ángeles. Aquí rememoramos algunos de sus mejores momentos en la TV
Los estragos que dejó el alcohol tras las celebraciones por Año Nuevo en el centro de Lima [FOTOS],Redacción EC,01/01/2014 _ 14:00,https://elcomercio.pe/resizer/jvIE7y-8gVzE6KaqZI2BVlRW6jU=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/GFPGLVJJ5BBBDNG2IYFJMELIEU.jpg,https://elcomercio.pe/lima/estragos-dejo-alcohol-celebraciones-ano-nuevo-centro-lima-fotos-282830-noticia/,El fin de fiesta para muchos tuvo lugar en jardínes de la Plaza San Martín. Otros amanecieron sobre las bancas de la avenida Emancipación y otras principales arterias
"'Penny' de ""The Big Bang Theory"" se casó en Año Nuevo",Redacción EC,01/01/2014 _ 13:42,https://elcomercio.pe/resizer/z6swxNG9oH1rbobVjjxewhExJvw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/B5I3JDH4XVBURIBSBCUKZMKGLM.jpg,https://elcomercio.pe/tvmas/television/penny-the-big-bang-theory-caso-ano-nuevo-282826-noticia/,"Kaley Cuoco contrajo matrimonio con el tenista Ryan Sweeting, su novio desde hace seis meses"
Internan a madre de George W. Bush por problemas respiratorios,No hay,01/01/2014 _ 13:31,https://elcomercio.pe/resizer/hmU4K00L99qpkLlEHu7nkkRwpbM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/FZ3NWHHNW5EIXPRUN5DEHCGDHI.jpg,https://elcomercio.pe/mundo/actualidad/internan-madre-george-w-bush-problemas-respiratorios-164629-noticia/,"Bárbara Bush (88), también ex primera dama de EE.UU. fue ingresada a un hospital de Houston desde el lunes, detalló su esposo, el ex presidente George H.W. Bush"
Arsenal ganó 2-0 sufriendo pero sigue líder de la Premier league,Redacción EC,01/01/2014 _ 13:30,https://elcomercio.pe/resizer/gxd4mjOlyLIBF5LidPwP-RuR87I=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/MBTGIVWHAVF5NCF2SBZQF3FXVM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/arsenal-gano-2-0-sufriendo-sigue-lider-premier-league-282831-noticia/,"Con goles de Bendtner y Walcott a los 88’ y 92’, respectivamente, los ‘gunners’ se llevaron el triunfo ante el Cardiff"
"""El tío Phil"" ha muerto: actor James L. Avery dejó de existir a los 68 años",Redacción EC,01/01/2014 _ 13:27,https://elcomercio.pe/resizer/osh8mCSDWBF9N0DMfxohH3awvs4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/VRPIJCZOQVD5FLYZEWP6NO5XYE.jpg,https://elcomercio.pe/tvmas/television/tio-phil-muerto-actor-james-l-avery-dejo-existir-68-anos-282828-noticia/,"Alfonso Ribeiro, quien interpretó a Carlton Banks en “El príncipe del rap”, confirmó la noticia"
"El 2014 y la ciencia: exoesqueletos, bebés con tres padres y láseres",Redacción EC,01/01/2014 _ 13:24,https://elcomercio.pe/resizer/rGmXBYv7sAmC7RBd71zwcL9qsCc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/RDAP3OTLPJGL5NULBQNTBLUSWE.jpg,https://elcomercio.pe/tecnologia/actualidad/2014-ciencia-exoesqueletos-bebes-tres-padres-laseres-375497-noticia/,Este año nos deparará importantes hitos científicos y también retos ineludibles si la humanidad quiere un mundo sostenible
ÁDEX: Exportación de joyas peruanas crecería 15% en el 2014,Redacción EC,01/01/2014 _ 13:17,https://elcomercio.pe/resizer/Q224hy-z2GjoCk_utuvzPQLz5ms=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ESWPQ2L5URDM3HMN5BB2H5I3EY.jpg,https://elcomercio.pe/economia/negocios/adex-exportacion-joyas-peruanas-creceria-15-2014-282827-noticia/,"Según la gerencia de Manufacturas de la Asociación de Exportadores (ÁDEX), los envíos de joyería, orfebrería y bisutería sumaron US$66 millones de enero a octubre del 2013"
Más de 10 mil conductores perdieron su brevete por conducir ebrios en el 2013,No hay,01/01/2014 _ 13:17,https://elcomercio.pe/resizer/enONKYlA8kpqjti4b7BfgPllF3k=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/RY4U4HYL3NF57PKY3KVON7SOHI.jpg,https://elcomercio.pe/mundo/actualidad/mas-10-mil-conductores-perdieron-su-brevete-conducir-ebrios-2013-noticia-1680837,"Estos sujetos, además, fueron sancionados con multas de hasta S/. 3.700, precisó el Ministerio de Transportes"
Más de 10 mil conductores perdieron su brevete por conducir ebrios en el 2013,No hay,01/01/2014 _ 13:17,https://elcomercio.pe/resizer/nFVoGgJ8yz8jlFDSxO8Nz7Rfp9c=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/KGROCVKQJJGIBOXQNAF6EBHGJM.jpg,https://elcomercio.pe/mundo/actualidad/10-mil-conductores-perdieron-brevete-conducir-ebrios-2013-164630-noticia/,"Estos sujetos, además, fueron sancionados con multas de hasta S/. 3.700, precisó el Ministerio de Transportes"
Estados Unidos: desde hoy es legal comprar marihuana en Colorado,No hay,01/01/2014 _ 12:57,https://elcomercio.pe/resizer/zTNr7afGsAYlI6r8mQ_RBC50vu0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/X7K43BIZ75HEPIAQ3CGRBHVRBQ.jpg,https://elcomercio.pe/mundo/actualidad/estados-unidos-hoy-legal-comprar-marihuana-colorado-164627-noticia/,A partir de este miércoles está legalmente permitido cultivar y vender pequeñas cantidades de la droga a mayores de 21 años
"Benjamín, el primer bebe del 2014 que nació en Chiclayo",No hay,01/01/2014 _ 12:37,https://elcomercio.pe/resizer/VaZHDtvFf79Be1p6fP8JedC0xD4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/Y4B7YUZK2JGZPDIFBFB5PSOC54.jpg,https://elcomercio.pe/mundo/actualidad/benjamin-primer-bebe-2014-nacio-chiclayo-164628-noticia/,El pequeño pesó más de 3 kilos y se encuentra junto a su madre en el Hospital Las Mercedes
"INEI: Producción pesquera creció 75,31% en noviembre",No hay,01/01/2014 _ 12:29,https://elcomercio.pe/resizer/6fJ757w3RaP7gP6uFj2ozetiHUc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/EOLOODSAGRDJRNVO45QVS7BZKQ.jpg,https://elcomercio.pe/economia/peru/inei-produccion-pesquera-crecio-75-31-noviembre-164625-noticia/,"En el reporte Avance Coyuntural de la Actividad Económica Noviembre 2013, el INEI informó también que la producción agropecuaria avanzó un 3,25%"
Descentralizado 2014: el campeonato se iniciará con un Torneo de Verano,Redacción EC,01/01/2014 _ 12:25,https://elcomercio.pe/resizer/6I6ninproBKiWeL26gxOwe12Wsc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/3QEYW3FRKRC4JK7WZP6YOSARM4.jpg,https://elcomercio.pe/deporte-total/futbol-peruano/descentralizado-2014-campeonato-iniciara-torneo-verano-282824-noticia/,"También marcará el retorno del Apertura y Clausura. Entérate cómo se clasifica a las copas internacionales, el descenso y demás en esta nota"
Año Nuevo en Nueva York: Bill de Blasio juró como alcalde a las 00:01,No hay,01/01/2014 _ 12:24,https://elcomercio.pe/resizer/qcC1_TFzZK10wow0aFv6q8VCVsM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/AEFMN4MNPRHRLE4AW2DMXAOPZ4.jpg,https://elcomercio.pe/mundo/actualidad/ano-nuevo-nueva-york-bill-blasio-juro-alcalde-00-01-164626-noticia/,Un minuto después de la medianoche el demócrata asumió el cargo que lo coloca al frente de una de las ciudades más importantes de EE.UU.
Surco amaneció con este brutal accidente de tránsito en la Panamericana Sur,Redacción EC,01/01/2014 _ 12:03,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/lima/surco-amanecio-brutal-accidente-transito-panamericana-sur-282822-noticia/,"En la moderna camioneta iban dos personas, pero solo una resultó herida. Ambos habrían estado ebrios en el momento del accidente"
"""Sherlock"", la mejor serie de los últimos tiempos, regresa a las pantallas",Redacción EC,01/01/2014 _ 11:59,https://elcomercio.pe/resizer/nDcKmbili6kTNZPyATiwMucVs1c=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/VRTMZT34SFHIDBOEOSXUJ3OUXA.jpg,https://elcomercio.pe/tvmas/television/sherlock-mejor-serie-ultimos-tiempos-regresa-pantallas-282821-noticia/,Historia protagonizada por Benedict Cumberbatch y Martin Freeman se verá en el Perú desde el 13 de enero
Cusco: ocho viviendas colapsaron tras huaico en La Convención,No hay,01/01/2014 _ 11:52,https://elcomercio.pe/resizer/x1mIGPWQbCIS_SL88RlRv2d0bhs=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/5CTNTSXXCNCIFGWJTH4D3E7NFE.jpg,https://elcomercio.pe/mundo/actualidad/cusco-ocho-viviendas-colapsaron-huaico-convencion-164624-noticia/,Defensa Civil precisó a El Comercio que los hechos ocurrieron exactamente en el distrito de Quelloúno
Luis Suárez anotó un golazo y Liverpool ganó 2-0 al Hull City [VIDEO],Redacción EC,01/01/2014 _ 11:51,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/luis-suarez-anoto-golazo-liverpool-gano-2-0-hull-city-video-282823-noticia/,El uruguayo sigue maravillando en la Premier League con su potencia goleadora. Esta vez regaló un magnífico disparo de tiro libre
Filarmonía: 30 años programando música selecta en el dial,No hay,01/01/2014 _ 11:36,https://elcomercio.pe/resizer/a_bx8ae7XUgi_isa6oelbjH4hrU=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/VES7XYY5XZG37AHZ5XNTRVHJNA.jpg,https://elcomercio.pe/luces/musica/filarmonia-30-anos-programando-musica-selecta-dial-164619-noticia/,"El 1 de enero de 1984 se emitiía el primer acorde en Sol Armonía. La radio cambiaría de nombre, pero nunca de principios"
Apple negó cooperación con la NSA para interceptar iPhones,Redacción EC,01/01/2014 _ 11:24,https://elcomercio.pe/resizer/iEvW6p9TylyopnqTv20oMmelUDU=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QRTMRTNRD5FDFKROG3HLKMHXQY.jpg,https://elcomercio.pe/tecnologia/actualidad/apple-nego-cooperacion-nsa-interceptar-iphones-375496-noticia/,"Según un documento filtrado por Edward Snowden, el servicio secreto usaba un implante llamado “Dropoutjeep” para interceptar las comunicaciones"
Messi hizo esta pinturita en su último entrenamiento en Argentina [VIDEO],Redacción EC,01/01/2014 _ 11:02,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/messi-hizo-pinturita-entrenamiento-argentina-video-282820-noticia/,La ‘Pulga’ regaló un lujo al término de su puesta a punto en Rosario. El jueves retornará a las prácticas en Barcelona
Francisco pide dejar de ser indiferentes con la violencia en el mundo en el 2014,No hay,01/01/2014 _ 11:00,https://elcomercio.pe/resizer/tfGn13Y2k0CrHS_aSPAkrbVRdtA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/IQ5QAQ2WX5GGDIO5LMZGBTYUNY.jpg,https://elcomercio.pe/mundo/actualidad/francisco-pide-dejar-indiferentes-violencia-mundo-2014-164622-noticia/,"Las reflexivas palabras del papa fueron parte de su discurso de Año Nuevo, en el que hizo un urgente llamado a la paz"
República Checa: embajador palestino muere por explosión en su residencia,No hay,01/01/2014 _ 10:59,https://elcomercio.pe/resizer/GZZdTXSd1kKirP-hScuUxyLdnFA=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/S7BICGV2SJACFNLEZX5RTGQMII.jpg,https://elcomercio.pe/mundo/actualidad/republica-checa-embajador-palestino-muere-explosion-su-residencia-noticia-1680815,"La detonación que acabó con la vida de Jamal Al Jamal, se produjo poco después de que éste abriera su caja fuerte de su casa en Praga"
República Checa: embajador palestino muere por explosión en su residencia,No hay,01/01/2014 _ 10:59,https://elcomercio.pe/resizer/kSoz1A4aNcA1RIYbtiPffikenDs=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/NLFH74MPOVHR7AHC3YEPXQEN3M.jpg,https://elcomercio.pe/mundo/actualidad/republica-checa-embajador-palestino-muere-explosion-residencia-164620-noticia/,"La detonación que acabó con la vida de Jamal Al Jamal, se produjo poco después de que éste abriera su caja fuerte de su casa en Praga"
Comparte tu foto de Año Nuevo y muestra cómo recibiste el 2014,Redacción EC,01/01/2014 _ 10:45,https://elcomercio.pe/resizer/PTpUAX-QggElbT0csZFrU883FrM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WKVEOCCV7ZETJBDCVDVKAVO4YE.jpg,https://elcomercio.pe/tecnologia/actualidad/comparte-foto-ano-nuevo-muestra-recibiste-2014-375492-noticia/,Cuéntanos cómo recibiste el año a través de nuestra página oficial en Facebook ► http://j.mp/KjyGsQ
Muerte en Año Nuevo: encapuchados balearon a dos personas en fiesta de La Victoria,Redacción EC,01/01/2014 _ 10:43,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/lima/muerte-ano-nuevo-encapuchados-balearon-dos-personas-fiesta-victoria-282818-noticia/,Encapuchados dispararon 15 veces contra los asistentes a celebración en el asentamiento humano La Pólvora. Hay tres heridos
Michael Schumacher sigue en estado crítico y estas horas serán decisivas,Redacción EC,01/01/2014 _ 10:37,https://elcomercio.pe/resizer/QPV6DEaLqYDmbYTadhlGbVz6QCA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/VBOHLDX6DNFKPAZTDE7AVTTGWM.jpg,https://elcomercio.pe/deporte-total/polideportivo/michael-schumacher-sigue-critico-horas-seran-decisivas-282819-noticia/,"El ex piloto de F1 fue sometido ayer a una segunda operación, sigue en coma inducido, y permanece luchando por su vida"
"""Nadine Heredia debería abtenerse de sus funciones oficiales de primera dama""",Redacción EC,01/01/2014 _ 10:34,https://elcomercio.pe/resizer/gsZVH8ikphERrf99S6SO5OSLxek=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/M3YEI25L5NHDNPCK3N4PNINACQ.jpg,https://elcomercio.pe/politica/gobierno/nadine-heredia-deberia-abtenerse-funciones-oficiales-primera-dama-282811-noticia/,El analista Victor Andrés Ponce afirma que el gobierno deberá ser más cuidadoso ahora con las actividades que realiza la esposa del presidente
¿Cuáles son los cursos más solicitados por los emprendedores peruanos?,Redacción EC,01/01/2014 _ 10:32,https://elcomercio.pe/resizer/mSeomrKd52utjCg_X4Bywt6omIg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/54OR4UTH35FM3FMYE5Q3UEAPRI.jpg,https://elcomercio.pe/economia/negocios/son-cursos-solicitados-emprendedores-peruanos-282817-noticia/,"Según un estudio de Arellano Marketing, los dueños de pequeñas empresas se interesan más por saber de márketing y exportación"
